Model,Input,TF-TRT,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge,images/sec,99th_percentile(ms),total_time(s),latency_mean(ms),latency_median(ms),latency_min(ms)
Faster R-CNN ResNet50 V1,1024x1024,TF-TRT FP16,0.3066319722990306,0.5011141887867688,0.3189732837124885,0.14276729308056657,0.36848353785408233,0.4446096652336735,0.2780305837079792,0.4517560729609849,0.48602447393017895,0.2845606145012195,0.5525463069011458,0.6687787540844667,15.74556552554904,76.48229598999023,316.81278896331787,64.0025836289531,63.96591663360596,49.09324645996094
Faster\ R-CNN\ ResNet50\ V1,1024x1024,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet50 V1,800x1333,Native FP32,0.26662266729695094,0.45754415269378074,0.2714282167723034,0.15546348673465785,0.33237126409675893,0.350500511912966,0.24449070586427538,0.4138979467071038,0.43612311306296603,0.2681789012355006,0.4903171539617819,0.5830337439898535,12.10943320131748,90.91711044311523,409.6268320083618,82.75289535522461,82.9930305480957,71.60377502441406
Faster\ R-CNN\ ResNet50\ V1,800x1333,TF-TRT FP32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster\ R-CNN\ ResNet50\ V1,800x1333,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet101 V1,640x640,Native FP32,0.30201073763347946,0.48114487768296954,0.31752890076394874,0.10364165748011168,0.3319756302727133,0.47345406158371184,0.2809950548525647,0.43722979270976703,0.46488887653810096,0.21786942027233056,0.5177920021014405,0.6914849184315583,13.624089354166562,80.62124252319336,363.98393392562866,73.53210786376337,73.63224029541016,64.91255760192871
Faster R-CNN ResNet101 V1,640x640,TF-TRT FP32,0.30201299212356353,0.48114631764340793,0.31753348909081597,0.10364166436101702,0.33197954076844033,0.4734581141310895,0.28099365820452005,0.4372283960617223,0.4648874798900563,0.21786942027233056,0.5177920021014405,0.6914728992007891,14.363457619461405,76.51519775390625,345.2782897949219,69.75318985755997,69.79095935821533,61.606407165527344
Faster R-CNN ResNet101 V1,640x640,TF-TRT FP16,0.3021860339257646,0.48116477715766665,0.3166646749138227,0.10347906973610659,0.3319643859402679,0.47459299054531956,0.28094379407857567,0.4378807325568301,0.46581189927208755,0.21819024745012502,0.5177545539320149,0.6962609095475324,17.976331470839582,63.124895095825195,276.30937480926514,55.82007571904346,55.890440940856934,47.02925682067871
Faster\ R-CNN\ ResNet101\ V1,640x640,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet101 V1,1024x1024,Native FP32,0.36562233209448464,0.5593911682219859,0.38875756887120066,0.175941507647896,0.40821581628230796,0.5394706156004676,0.3198083732299576,0.5044708784585314,0.5391438772888614,0.3317516227214538,0.585291812868214,0.739587845925253,10.984084623389892,100.23832321166992,451.6053829193115,91.23341069077001,91.26651287078857,80.89709281921387
Faster R-CNN ResNet101 V1,1024x1024,TF-TRT FP32,0.365621558924505,0.5593914936956437,0.3887574476263289,0.17594149961386088,0.40821394657736715,0.5394690783046222,0.3198083732299576,0.5044696444999924,0.5391426433303222,0.3317516227214538,0.5852880018926042,0.739587845925253,12.158767567708212,91.84908866882324,408.184947013855,82.46160545734445,82.38911628723145,71.9764232635498
Faster R-CNN ResNet101 V1,1024x1024,TF-TRT FP16,0.36578674156762886,0.5591158586475311,0.3903994789482257,0.17596139795996482,0.40853277309956954,0.5401556327119827,0.3193221943394428,0.5043898665827495,0.5390982985368601,0.3320032850473214,0.5846370785460216,0.7397376719524474,16.063601480796006,73.88067245483398,310.0334002971649,62.633010161043416,62.551140785217285,50.9943962097168
Faster\ R-CNN\ ResNet101\ V1,1024x1024,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet101 V1,800x1333,Native FP32,0.31453590608548804,0.5114893135153725,0.3272813343483896,0.16430927743506962,0.37057930479857093,0.4149879386802083,0.2718094638577273,0.453858183492822,0.4784915360104317,0.2839339828520337,0.535967614173735,0.6328641677779353,9.73662024033262,110.44001579284668,509.00814962387085,102.8299292169436,103.03974151611328,93.03712844848633
Faster\ R-CNN\ ResNet101\ V1,800x1333,TF-TRT FP32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster\ R-CNN\ ResNet101\ V1,800x1333,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet152 V1,640x640,Native FP32,0.31157181871972744,0.4902788700907384,0.327374578895813,0.10890358858719844,0.343582463065137,0.4948617059886033,0.2870503271264775,0.44798191554008865,0.47772000807776666,0.22931892633734777,0.532529193844922,0.7031009137060817,12.587270434160903,86.4861011505127,393.79347681999207,79.55423774141254,79.5145034790039,71.41661643981934
Faster R-CNN ResNet152 V1,640x640,TF-TRT FP32,0.3115746913611893,0.49028133332796464,0.3273766648622127,0.10890333125345919,0.34358149525665765,0.4948691122416422,0.2870471697761954,0.4479735714678148,0.47771166400549275,0.22931190386543765,0.532529193844922,0.7030897747378233,13.706782082747074,79.85162734985352,361.7182140350342,73.07438667374427,73.07744026184082,65.28735160827637
Faster R-CNN ResNet152 V1,640x640,TF-TRT FP16,0.31145001552244567,0.4895199278716617,0.3273425510149836,0.10932508779949392,0.343878657357217,0.4954796666942149,0.2870888210625136,0.44815795727388563,0.4774235303813358,0.22997809775837294,0.5316053232775091,0.7020952642195865,17.980615455482138,62.47282028198242,276.05363631248474,55.76841137625954,55.75764179229736,48.64788055419922
Faster\ R-CNN\ ResNet152\ V1,640x640,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet152 V1,1024x1024,Native FP32,0.368641651611454,0.5571919349560407,0.3919337563155901,0.16902969992625633,0.4137661450814706,0.5449137859907047,0.32521367975923404,0.5118826234315005,0.5465244129701103,0.3301155826677629,0.5942058011528851,0.7457526013206395,9.313672479596207,117.50388145446777,532.2621366977692,107.52770438338771,107.41877555847168,96.49920463562012
Faster R-CNN ResNet152 V1,1024x1024,TF-TRT FP32,0.36863802749485697,0.557195982945456,0.3918963502677069,0.16902972870205352,0.41376602370669724,0.5448702351800961,0.3252087194417737,0.5118822754682454,0.5465254616548999,0.33011842357685384,0.5942058011528851,0.7457512356979156,10.906873451462051,100.93021392822266,454.7188730239868,91.86239859070442,91.80068969726562,81.9852352142334
Faster R-CNN ResNet152 V1,1024x1024,TF-TRT FP16,0.3684188493664908,0.5572774143531823,0.39116751912563613,0.16914777538839315,0.4131775546572965,0.5454099141987092,0.32566292673831354,0.5119929940354718,0.5467773375070335,0.3302851763055856,0.5942627933543652,0.7445022005783318,15.124291122889042,77.15129852294922,328.8732542991638,66.43904127255834,66.3003921508789,55.034637451171875
Faster\ R-CNN\ ResNet152\ V1,1024x1024,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN ResNet152 V1,800x1333,Native FP32,0.32749445126542925,0.5231464829151543,0.3477284945115471,0.17262544331161805,0.3786213650051532,0.4372550399125039,0.28361534778875225,0.46495649332172845,0.4887697778081767,0.29890097088157974,0.5421786187707588,0.6447657661510168,7.920656416716299,133.86225700378418,625.4382693767548,126.35116553065754,126.55961513519287,115.77033996582031
Faster R-CNN ResNet152 V1,800x1333,TF-TRT FP32,0.32736642911571057,0.5228951988115154,0.3477109392248126,0.17266994585621254,0.37835761573614457,0.4367260693646206,0.28367921173298716,0.46503050819113684,0.4889511487552508,0.29933233116414426,0.541785066258039,0.6451455116744437,7.085983789657922,151.62110328674316,699.1602914333344,141.24450331986552,141.19243621826172,129.69231605529785
Faster\ R-CNN\ ResNet152\ V1,800x1333,TF-TRT FP16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN Inception ResNet V2,640x640,Native FP32,0.3688722600136494,0.5614721825389425,0.38832184466002906,0.15382557877093084,0.4130220568822266,0.5593204063007018,0.3178654523354154,0.4911249085962504,0.5152699919471797,0.26900754241056757,0.5704735409611575,0.7396660535796358,4.380043649981531,236.83929443359375,1130.4036133289337,228.36436632907754,228.28078269958496,217.5288200378418
Faster R-CNN Inception ResNet V2,640x640,TF-TRT FP32,0.36887284070372667,0.5614721754978601,0.3883218296714765,0.15382553615272876,0.41302053747108386,0.5593214938469715,0.3178654523354154,0.4911249085962504,0.5152699919471797,0.26900754241056757,0.5704735409611575,0.7396660535796358,5.229711607489562,200.00195503234863,946.8387131690979,191.2805481149693,191.18034839630127,181.72717094421387
Faster R-CNN Inception ResNet V2,640x640,TF-TRT FP16,0.368870415198146,0.561445021343462,0.38854310681390947,0.15382516853684336,0.41311732113803606,0.5583663047517127,0.3180149186307152,0.4913646937598078,0.5154751189581037,0.26930044855384394,0.5704344933550072,0.740323201049008,12.280408276456013,89.37907218933105,403.74083733558655,81.56380552234072,81.48837089538574,72.56269454956055
Faster\ R-CNN\ Inception\ ResNet\ V2,640x640,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faster R-CNN Inception ResNet V2,1024x1024,Native FP32,0.3601877543902458,0.5732521320477274,0.3788183610088503,0.16473292060887798,0.4046523407222924,0.525387139310595,0.3098035749214213,0.47986445947270895,0.5049865013484824,0.2882523090381836,0.5542833396845328,0.6982074774498906,3.755350156620433,274.45054054260254,1318.3232159614563,266.3279224164558,266.2144899368286,255.79452514648438
Faster R-CNN Inception ResNet V2,1024x1024,TF-TRT FP32,0.36018784516867186,0.5732529295336323,0.378818199079496,0.16473293527085503,0.4046473422606755,0.5253871696784335,0.3098035749214213,0.47986445947270895,0.5049865013484824,0.2882523090381836,0.5542833396845328,0.6982074774498906,4.088299436655758,255.2926540374756,1211.1144473552704,244.66958532429706,244.39430236816406,234.1458797454834
Faster\ R-CNN\ Inception\ ResNet\ V2,1024x1024,TF-TRT FP16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mask R-CNN Inception ResNet V2,1024x1024,Native FP32,0.37936365725596916,0.5915907008490026,0.4058059083100845,0.1870500746471214,0.4227293671150313,0.5382643586791706,0.31866610796270906,0.4976435043095354,0.5228494442004235,0.3116000221573067,0.5721932544222934,0.7105908020055406,3.722007504112578,278.761625289917,1330.3123290538788,268.7499654654301,268.4420347213745,257.1709156036377
Mask R-CNN Inception ResNet V2,1024x1024,TF-TRT FP32,0.37937195847761224,0.5915775632260553,0.405837614513854,0.18705003865136574,0.42276418017766915,0.53823483603782,0.31865974054723223,0.49761789351564334,0.5228121621390173,0.3116000221573067,0.5722104789408269,0.7104579107458453,4.540643660355651,321.91991806030273,1145.6700415611267,231.44849324467208,196.34544849395752,184.07225608825684
Mask R-CNN Inception ResNet V2,1024x1024,TF-TRT FP16,0.37965696831339213,0.5916808023786808,0.4066884547400549,0.18711820667273948,0.42340036138714315,0.5385800740627783,0.3188092260625297,0.4978994013672309,0.5227805683249127,0.3121588665062482,0.5724818328227328,0.7091943924561714,11.872987378241401,113.07477951049805,426.2027847766876,86.10157268215912,80.12306690216064,67.0785903930664
Mask\ R-CNN\ Inception\ ResNet\ V2,1024x1024,TF-TRT INT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
