Model,Input,TF-TRT,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge,images/sec,99th_percentile(ms),total_time(s),latency_mean(ms),latency_median(ms),latency_min(ms)
EfficientDet D1,640x640,Native FP32,0.36634554019773297,0.5599987282322944,0.3880855414538711,0.16967586021248537,0.4064648292617613,0.5431109834077373,0.30959039569028435,0.4820639484475136,0.5123498317259996,0.27796680818578456,0.5664887121986596,0.7137554781821333,5.402732318088214,213.97113800048828,919.9950850009918,185.8575929294933,185.56690216064453,145.00164985656738
EfficientDet D1,640x640,TF-TRT FP32,0.3663455704273174,0.559998829537319,0.3880855414538711,0.16967586355495734,0.4064648659671679,0.5431109808269681,0.30959039569028435,0.4820639484475136,0.5123498317259996,0.27796680818578456,0.5664887121986596,0.7137554781821333,5.639655143108945,205.0609588623047,881.4110231399536,178.0628329575664,177.6745319366455,139.19639587402344
EfficientDet D1,640x640,TF-TRT FP16,0.3663455704273174,0.559998829537319,0.3880855414538711,0.16967586355495734,0.4064648659671679,0.5431109808269681,0.30959039569028435,0.4820639484475136,0.5123498317259996,0.27796680818578456,0.5664887121986596,0.7137554781821333,5.7142790727305535,203.60875129699707,869.8643655776978,175.73017486418135,175.42541027069092,141.1280632019043
EfficientDet D1,640x640,TF-TRT INT8,0.3663455704273174,0.559998829537319,0.3880855414538711,0.16967586355495734,0.4064648659671679,0.5431109808269681,0.30959039569028435,0.4820639484475136,0.5123498317259996,0.27796680818578456,0.5664887121986596,0.7137554781821333,5.505196859133341,210.41250228881836,902.9010467529297,182.4042518692787,182.16538429260254,143.45788955688477
EfficientDet D2,768x768,Native FP32,0.39837287659863097,0.5944719029861615,0.4239219107722407,0.2098365755380734,0.444069266051626,0.5610460193345349,0.3320307806018539,0.5173904622969256,0.5507161962611474,0.33643232051197297,0.6014653510846828,0.7392109521606165,4.12257562468157,277.8005599975586,1204.939602613449,243.42214194211093,242.94722080230713,199.19323921203613
EfficientDet D2,768x768,TF-TRT FP32,0.3983737413177392,0.5944719029861615,0.4239219121284777,0.2098365788246248,0.44407313623697797,0.5610460258377348,0.3320330954166688,0.5173927771117406,0.5507185110759621,0.33643232051197297,0.6014714785356632,0.7392109521606165,4.144253855137782,278.933048248291,1199.144615650177,242.25143750508627,241.75608158111572,193.99714469909668
EfficientDet D2,768x768,TF-TRT FP16,0.3983738193649223,0.5944720511384529,0.4239219942783533,0.2098365754300338,0.4440731855230005,0.5610460178339737,0.3320330954166688,0.5173927771117406,0.5507185110759621,0.33643232051197297,0.6014714785356632,0.7392109521606165,4.10840547537562,280.6093692779541,1209.4387114048004,244.3310528090506,244.0183162689209,196.15411758422852
EfficientDet D2,768x768,TF-TRT INT8,0.3983737413177392,0.5944719029861615,0.4239219121284777,0.2098365788246248,0.44407313623697797,0.5610460258377348,0.3320330954166688,0.5173927771117406,0.5507185110759621,0.33643232051197297,0.6014714785356632,0.7392109521606165,4.25542880240026,271.44885063171387,1167.760061264038,235.91112348768445,235.33666133880615,190.9632682800293
EfficientDet D3,896x896,Native FP32,0.42478169628426926,0.6218983691200016,0.45397711055796797,0.24758583841189147,0.4635488350979707,0.5835315569751816,0.3412411646601832,0.5433327280679683,0.5780733456998685,0.3731029191203792,0.6257414729430443,0.7501210236439063,3.134933093527283,360.6677055358887,1583.451201915741,319.88913170014973,319.64075565338135,261.0945701599121
EfficientDet D3,896x896,TF-TRT FP32,0.42478168710189007,0.6218983853280764,0.45397714250740007,0.24758584230397987,0.46354887424979413,0.5835315569751816,0.3412411646601832,0.5433327280679683,0.5780733456998685,0.3731029191203792,0.6257414729430443,0.7501210236439063,3.2246267564662774,354.0151119232178,1539.5770618915558,311.02566906900114,310.6493949890137,252.11858749389648
