Model,AP,AP50,AP75,APsmall,APmedium,APlarge,ARmax=1,ARmax=10,ARmax=100,ARsmall,ARmidium,ARlarge
ssd_mobilenet_v2_300x300_quant_coco_edgetpu,0.22373543943704954,0.35188155750001454,0.24316984458494645,0.01549443056994003,0.15936259396797986,0.5200481617222563,0.20724251782820308,0.2690132050123683,0.2690132050123683,0.022686010072440282,0.20405919943015635,0.6143205619929464
ssdlite_mobilenet_edgetpu_coco_quant_edgetpu,0.26963730445902656,0.41954812193164653,0.28889607379933363,0.03467301293653893,0.2349395744946501,0.5822368609415857,0.24346634973614992,0.32609896135271543,0.32609896135271543,0.05205786735169328,0.2949815072298941,0.6884741159476558
ssdlite_mobiledet_edgetpu_320x320_quant_coco_edgetpu,0.26904583582963065,0.4174329604539004,0.29041968875350604,0.028452800307000838,0.2344567091976918,0.5874481527456664,0.24037339888539136,0.3240134016632916,0.3240134016632916,0.04332832776607529,0.29497451034695055,0.6871934189042499
